amount,amount_to_avg_ratio,amount_to_max_ratio,is_new_beneficiary,beneficiary_age_days,beneficiary_verified,txn_hour,is_unusual_hour,txn_frequency_24h,txn_velocity_1h,user_avg_amount,user_median_amount,user_max_amount,user_total_txns,user_typical_ben_count,user_txn_freq_per_week,days_since_last_txn,is_new_device,device_trusted,recent_password_change,recent_sim_swap,recent_email_change,recent_pin_change,account_events_48h,recent_beneficiary_additions_24h,hive_recipient_flagged,hive_signal_severity,hive_hours_since_alert,hive_scam_category_match,recipient_suspicious_neighbor_count,is_fraud
11097.94,17.73,5.19,0,12,0,21,0,2,1,625.93,1210.21,2139.61,170,12,5.2,3,0,0,0,0,0,1,0,2,1,3,25,0,6,1
55940.51,76.92,35.37,1,0,0,5,0,3,3,727.3,2182.87,1581.71,209,10,0.6,0,0,0,0,0,0,0,0,2,0,0,-1,0,0,1
25977.42,10.61,4.4,1,0,0,22,0,8,5,2447.47,209.3,5897.94,61,5,3.2,9,1,0,1,1,1,0,5,4,0,0,-1,0,2,1
504.62,0.67,0.26,0,17,1,17,0,5,0,755.21,1131.38,1946.76,231,14,4.4,7,0,0,0,0,1,0,2,2,0,0,-1,0,1,0
10873.11,3.43,1.58,0,27,1,1,0,3,3,3173.08,535.68,6886.25,131,18,1.0,5,1,0,0,0,1,0,0,2,0,0,-1,0,0,0
109201.94,4.51,1.11,0,203,1,4,0,1,2,24212.8,571.31,98281.75,41,13,2.0,7,0,0,0,0,0,0,1,0,0,0,-1,0,1,0
172.21,0.2,0.05,0,7,1,15,0,5,0,857.77,201.43,3571.19,15,4,5.2,3,0,1,0,0,0,0,1,1,0,0,-1,0,2,0
90090.13,25.53,8.56,0,14,0,3,0,4,2,3528.34,266.62,10523.5,28,10,7.2,13,0,1,0,0,0,0,1,3,1,3,43,0,6,1
2356.62,1.23,0.29,0,213,1,7,0,0,1,1912.62,5781.72,8029.22,7,11,3.2,12,1,0,0,0,0,0,1,0,0,0,-1,0,0,0
27936.69,33.95,13.1,1,0,0,20,0,3,2,822.97,457.72,2132.18,167,10,2.2,11,1,1,0,0,0,0,1,2,0,0,-1,0,0,1
9028.27,2.6,0.95,1,24,0,11,0,0,2,3470.6,837.05,9495.83,227,8,4.1,8,0,1,0,0,0,0,0,0,0,0,-1,0,1,0
410.27,1.15,0.4,0,119,1,5,0,1,3,355.48,1409.06,1020.13,219,15,5.3,11,0,0,0,0,0,0,1,0,0,0,-1,0,2,0
59798.26,44.73,15.74,1,0,0,15,0,2,0,1336.79,1829.05,3798.61,21,2,3.5,7,0,0,1,0,0,0,2,3,0,0,-1,0,2,1
25004.03,7.01,2.24,0,89,0,14,0,1,0,3565.46,1100.01,11185.33,10,8,3.2,3,0,0,0,0,0,1,1,0,0,0,-1,0,1,0
139.01,0.09,0.04,0,338,1,19,0,0,2,1569.89,347.18,3456.92,138,8,7.8,9,0,0,0,0,1,0,1,1,0,0,-1,0,2,0
65493.61,27.88,7.68,1,5,0,5,0,0,1,2348.72,648.56,8526.37,38,11,2.5,5,0,1,0,0,0,0,2,1,1,3,50,1,3,1
10174.02,3.48,0.91,0,47,0,5,0,0,0,2924.12,1882.78,11137.96,44,2,4.2,4,1,1,0,0,0,0,0,1,0,0,-1,0,0,0
299.44,0.15,0.07,1,252,0,4,0,3,2,1972.94,229.43,4161.13,52,16,0.5,4,0,1,0,0,0,0,0,1,0,0,-1,0,0,0
420.49,0.24,0.05,0,352,1,2,0,3,0,1766.39,1582.05,8194.47,39,6,7.7,5,0,0,0,0,0,0,1,0,0,0,-1,0,1,0
301.65,0.17,0.05,1,201,1,18,0,0,2,1743.65,230.63,5761.62,63,5,6.5,5,1,1,0,1,1,0,0,0,0,0,-1,0,2,0
149.17,0.15,0.04,1,23,1,18,0,2,2,1000.16,546.21,4222.21,164,4,1.2,2,0,1,0,0,0,0,2,2,0,0,-1,0,0,0
23551.75,8.69,3.1,1,0,0,7,0,8,4,2709.8,1051.01,7594.94,170,9,7.6,11,1,0,1,1,0,0,2,1,0,0,-1,0,0,1
436.28,0.86,0.28,0,49,1,12,0,3,1,505.01,493.82,1571.29,108,18,1.8,3,1,1,0,0,0,1,1,1,0,0,-1,0,2,0
742.4,0.64,0.22,0,177,1,10,0,4,0,1167.59,694.58,3407.22,72,10,7.7,9,0,1,0,0,0,0,0,2,0,0,-1,0,1,0
120.79,0.25,0.06,0,330,1,7,0,0,3,475.85,498.26,1926.83,144,9,6.7,6,0,1,0,0,0,0,0,0,0,0,-1,0,0,0
642.91,0.34,0.11,0,148,1,0,0,4,1,1889.57,1003.33,5951.97,74,19,2.1,10,0,1,0,0,0,0,0,2,0,0,-1,0,2,0
84080.63,21.56,5.64,0,8,0,14,1,0,0,3900.49,176.94,14894.83,167,3,1.3,6,0,1,0,0,0,0,0,3,1,3,10,1,2,1
131776.8,6.74,1.11,0,716,1,2,0,3,1,19553.53,1295.1,118599.12,81,5,5.1,14,1,1,0,0,0,1,0,2,0,0,-1,0,1,0
39586.95,21.47,6.45,0,5,0,15,0,4,1,1843.76,187.17,6139.88,86,15,6.0,2,1,1,0,0,0,1,1,2,1,2,26,0,1,1
84746.81,5.29,1.11,0,410,1,12,1,2,2,16020.99,309.66,76272.13,74,2,5.7,2,0,1,0,0,0,0,0,0,0,0,-1,0,0,0
105.23,0.13,0.05,1,335,1,6,0,3,2,789.07,167.69,2002.76,13,11,6.8,4,1,1,0,0,0,0,1,2,0,0,-1,0,1,0
23550.95,14.59,3.34,0,78,1,1,0,4,2,1614.71,1441.95,7042.69,219,15,4.1,3,0,1,0,0,0,0,2,1,0,0,-1,0,1,0
334.36,0.21,0.07,0,99,1,19,0,3,2,1597.4,701.24,4617.07,221,18,7.6,14,0,1,0,0,0,0,0,1,0,0,-1,0,2,0
21781.53,4.59,1.16,0,83,1,16,1,1,3,4741.86,187.26,18747.63,201,15,7.6,12,0,1,0,0,0,0,1,0,0,0,-1,0,1,0
3840.22,1.34,0.37,0,22,1,11,1,0,0,2865.33,960.1,10289.84,223,6,4.4,9,0,1,0,0,0,0,1,1,0,0,-1,0,0,0
38887.34,15.88,6.21,1,0,0,6,0,3,3,2448.57,1094.14,6257.37,225,12,1.3,0,1,0,0,0,0,0,1,1,0,0,-1,0,0,1
617.21,0.57,0.13,0,7,1,10,0,5,1,1079.69,591.52,4930.13,40,7,6.3,0,1,1,0,0,0,0,0,0,0,0,-1,0,0,0
941.3,0.76,0.16,0,300,1,18,0,3,0,1233.53,2024.39,5958.56,151,11,1.2,10,1,0,0,0,0,0,1,0,0,0,-1,0,1,0
139192.11,11.04,1.11,0,137,1,2,0,1,1,12612.44,524.14,125272.9,139,10,6.1,5,0,0,0,0,0,0,1,0,0,0,-1,0,2,0
44335.67,1.97,0.66,0,708,1,12,0,2,3,22512.76,710.42,67538.28,110,20,1.4,0,0,0,1,0,0,0,1,2,0,0,-1,0,1,0
392.42,0.39,0.09,1,287,1,1,0,2,1,1007.61,189.94,4249.96,198,3,1.5,8,0,1,0,0,0,0,2,2,0,0,-1,0,0,0
1564.92,0.97,0.21,0,128,1,3,0,0,0,1618.23,286.48,7384.56,13,16,4.9,8,0,1,1,0,0,0,2,2,0,0,-1,0,0,0
625.07,0.81,0.16,0,342,1,19,0,5,1,773.79,345.14,3804.2,208,19,0.7,3,1,1,0,0,0,1,2,1,0,0,-1,0,2,0
440.57,0.33,0.12,0,27,1,1,0,2,3,1348.89,254.78,3791.44,128,11,7.9,0,0,1,0,0,0,0,1,2,0,0,-1,0,2,0
14550.92,9.97,2.18,1,44,1,6,0,2,2,1460.07,1884.98,6678.67,224,13,3.1,1,0,1,0,0,0,0,2,2,0,0,-1,0,0,0
878.04,0.54,0.19,0,339,1,20,0,3,2,1625.14,187.37,4639.45,190,20,1.5,13,0,1,0,0,0,0,2,1,0,0,-1,0,1,0
161.32,0.23,0.07,0,116,0,19,0,4,0,696.75,306.47,2244.56,44,6,7.9,6,1,1,0,0,1,0,1,0,0,0,-1,0,0,0
828.48,1.16,0.4,0,171,1,4,0,0,2,713.45,415.26,2094.75,85,11,2.3,7,1,1,0,0,0,0,2,0,0,0,-1,0,2,0
68615.15,4.99,1.11,0,598,1,2,0,5,3,13763.98,1001.74,61753.63,189,13,1.0,4,1,1,0,0,0,0,0,2,0,0,-1,0,2,0
652.45,1.23,0.46,0,54,0,9,0,3,2,528.51,559.93,1420.66,85,4,4.9,1,1,0,1,0,0,0,1,2,0,0,-1,0,2,0
15818.29,3.54,0.85,0,50,0,6,0,0,1,4473.26,148.92,18639.52,110,16,3.2,5,0,1,0,0,0,0,2,1,0,0,-1,0,1,0
846.86,1.33,0.35,0,217,1,10,0,5,0,637.73,1178.94,2404.84,47,3,2.4,9,0,1,0,0,0,0,1,2,0,0,-1,0,1,0
242.63,0.75,0.3,0,332,1,11,0,4,3,324.11,295.45,819.24,25,11,2.8,6,1,1,0,0,0,0,2,2,0,0,-1,0,0,0
45328.76,15.38,6.36,1,0,0,16,1,6,3,2947.64,293.6,7124.29,132,16,1.0,12,1,0,1,1,1,0,3,1,1,0,-1,0,1,1
1300.94,1.6,0.45,0,301,1,22,0,1,1,812.13,251.42,2904.13,237,20,5.8,13,0,1,0,0,0,0,1,1,0,0,-1,0,2,0
1336.57,0.97,0.37,0,125,0,10,0,0,2,1377.54,1198.48,3590.63,20,3,7.1,0,0,1,0,0,0,0,2,1,0,0,-1,0,1,0
447.71,0.41,0.12,1,91,1,1,0,4,1,1093.47,173.95,3790.47,175,13,3.5,14,0,0,0,1,0,0,0,0,0,0,-1,0,0,0
25796.05,18.53,5.18,0,9,0,17,0,2,1,1391.95,865.14,4982.83,120,5,2.0,2,0,1,0,0,0,0,2,1,1,3,43,0,4,1
63023.61,4.02,1.11,0,584,1,7,0,3,1,15694.6,151.06,56721.25,157,9,0.5,4,0,1,0,0,0,0,1,0,0,0,-1,0,2,0
708.93,0.42,0.2,0,254,1,13,0,0,3,1692.36,899.85,3620.38,30,9,7.6,12,1,1,0,0,0,0,2,0,0,0,-1,0,1,0
2024.78,1.15,0.25,1,68,1,2,0,5,2,1758.16,1516.83,8207.81,119,17,7.7,10,0,0,1,0,0,0,2,0,0,0,-1,0,1,0
8109.72,4.05,1.13,1,2,0,14,0,3,2,2000.02,480.42,7203.85,127,6,4.1,6,0,1,0,0,0,0,2,0,1,3,31,1,4,1
729.22,0.8,0.22,0,10,1,3,0,2,0,915.36,497.83,3352.28,247,6,1.9,0,0,1,0,0,0,0,1,1,0,0,-1,0,1,0
52670.53,5.87,1.11,0,565,1,14,0,0,0,8976.35,1600.84,47403.48,172,2,7.5,11,0,1,0,0,0,0,2,0,0,0,-1,0,2,0
296.72,0.18,0.04,1,21,0,13,0,1,2,1617.8,2359.65,7253.99,210,11,2.0,4,1,1,0,0,0,1,0,2,0,0,-1,0,0,0
5457.39,1.36,0.64,0,66,0,9,0,2,1,3999.8,593.23,8544.66,74,10,5.4,8,0,1,0,0,0,0,2,0,0,0,-1,0,0,0
9101.83,10.87,4.7,1,0,0,11,0,7,3,837.47,1023.61,1937.01,85,3,0.8,1,1,0,1,1,1,0,3,4,0,0,-1,0,0,1
23221.6,10.83,2.37,0,24,0,9,1,1,2,2143.96,449.59,9810.29,174,8,0.8,7,1,0,0,0,0,0,2,2,0,0,-1,0,0,0
20194.38,6.09,1.29,1,75,1,12,0,5,1,3315.87,179.2,15647.32,17,8,1.8,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0
1617.69,1.52,0.32,0,309,0,22,0,1,2,1062.11,697.22,5119.67,98,16,6.0,8,1,1,0,0,0,0,0,1,0,0,-1,0,1,0
550.25,0.43,0.13,0,334,0,4,0,5,3,1275.87,205.76,4331.06,67,13,3.5,12,0,0,0,0,1,0,2,2,0,0,-1,0,0,0
65.12,0.05,0.01,0,231,1,23,0,4,2,1421.41,210.81,6838.91,143,15,3.3,4,0,1,0,0,0,0,2,1,0,0,-1,0,0,0
98531.35,5.42,1.11,0,413,1,8,0,0,1,18168.17,1146.72,88678.22,119,13,2.2,13,1,0,0,0,0,0,2,2,0,0,-1,0,1,0
366.51,0.24,0.11,0,104,1,9,0,2,0,1498.63,195.6,3441.08,189,5,4.2,4,0,1,0,0,0,1,0,1,0,0,-1,0,1,0
68633.14,2.81,0.94,0,175,1,10,0,0,3,24399.24,413.62,73197.71,46,16,1.9,3,0,0,0,0,0,0,1,1,0,0,-1,0,2,0
256.94,0.13,0.03,0,278,1,22,0,2,3,1936.03,680.29,7652.5,192,13,3.2,9,0,0,0,0,0,0,0,0,0,0,-1,0,1,0
56066.86,46.14,23.04,1,0,0,23,0,4,5,1215.18,253.6,2433.66,94,4,6.2,5,1,0,1,0,1,0,3,5,0,0,-1,0,2,1
57687.78,2.44,0.81,0,469,1,15,0,4,0,23664.7,317.31,70994.1,295,6,0.9,9,0,1,0,0,0,0,2,1,0,0,-1,0,1,0
9977.31,4.63,0.97,0,50,0,23,0,3,1,2155.2,635.33,10321.18,11,11,2.9,6,1,0,0,0,0,0,2,0,0,0,-1,0,1,0
30453.75,11.04,4.79,1,0,0,6,0,7,5,2759.03,188.4,6362.64,147,5,4.9,8,1,0,1,0,0,0,2,5,0,0,-1,0,1,1
297.89,0.19,0.06,1,360,1,11,0,1,3,1532.18,380.8,5156.89,98,4,2.6,10,0,1,0,0,0,0,0,0,0,0,-1,0,2,0
182.86,0.13,0.05,0,14,1,14,0,3,0,1383.3,494.41,3414.39,148,5,0.6,5,0,0,0,1,0,1,2,2,0,0,-1,0,1,0
13407.82,6.08,1.81,0,13,0,10,0,3,1,2204.83,380.63,7403.04,23,5,6.6,0,0,1,1,0,0,0,1,3,1,2,26,1,1,1
4726.98,1.22,0.36,1,3,0,17,0,1,1,3860.17,336.24,13071.6,28,4,1.9,12,0,1,0,0,0,0,1,3,1,3,6,1,5,1
2047.74,1.03,0.38,1,90,0,23,0,1,1,1979.92,672.8,5398.98,245,15,0.7,14,1,0,0,0,0,0,2,0,0,0,-1,0,0,0
631.01,0.49,0.13,0,321,1,12,0,1,2,1279.97,2036.61,5028.96,58,5,6.8,9,0,1,1,0,0,0,0,0,0,0,-1,0,0,0
304.41,0.15,0.05,0,349,1,8,0,1,0,1986.9,638.18,6358.24,131,15,7.1,4,1,1,1,0,0,0,0,2,0,0,-1,0,0,0
569.18,0.5,0.12,0,29,1,0,0,4,2,1144.7,1279.58,4691.68,106,3,3.7,4,0,1,0,0,0,0,0,2,0,0,-1,0,1,0
861.36,1.19,0.24,0,88,1,0,0,1,2,723.32,1159.87,3572.66,228,12,2.3,5,1,1,0,0,0,0,0,1,0,0,-1,0,1,0
319.76,0.22,0.06,0,299,0,14,0,4,1,1437.52,314.71,5259.31,82,11,2.4,9,0,0,0,0,0,0,2,2,0,0,-1,0,2,0
7430.63,4.53,1.0,0,61,1,21,0,4,2,1640.36,1147.73,7408.2,234,15,7.0,13,1,0,0,0,1,0,1,1,0,0,-1,0,1,0
27330.13,1.42,0.47,0,636,1,13,0,2,1,19211.95,400.31,57635.86,269,6,6.0,12,0,1,0,0,0,0,2,0,0,0,-1,0,1,0
898.46,0.79,0.29,1,54,0,10,1,5,1,1137.44,473.22,3105.7,160,7,1.9,2,0,0,0,0,0,0,2,2,0,0,-1,0,2,0
54846.63,26.16,10.77,1,0,0,19,0,3,2,2096.37,699.2,5092.9,50,5,6.3,2,0,0,0,0,1,0,2,4,0,0,-1,0,1,1
4164.94,1.74,0.43,0,84,0,2,0,4,1,2392.06,694.74,9654.57,4,6,1.9,10,1,1,0,0,0,0,1,0,0,0,-1,0,1,0
9819.49,7.68,2.77,1,0,0,17,0,4,2,1278.13,297.27,3538.72,96,18,5.4,11,1,0,1,1,0,0,4,3,0,0,-1,0,2,1
12844.62,4.5,1.4,0,35,0,7,0,5,2,2851.64,437.07,9142.8,241,14,3.5,6,0,1,0,0,0,0,1,2,0,0,-1,0,0,0
420.26,0.3,0.07,0,267,1,19,0,1,2,1392.58,409.99,5965.55,79,8,2.4,2,0,0,0,0,0,0,0,1,0,0,-1,0,2,0
474.2,0.32,0.1,0,349,1,18,0,1,1,1459.44,1193.4,4965.86,202,6,3.0,11,0,1,0,0,0,0,2,2,0,0,-1,0,0,0
226.98,0.52,0.21,0,117,1,9,0,5,3,439.67,301.81,1091.74,73,7,4.2,5,0,1,1,0,0,0,1,0,0,0,-1,0,2,0
40204.43,35.27,18.57,1,0,0,23,0,1,1,1139.78,671.48,2164.55,120,3,0.5,12,0,1,0,0,0,0,2,4,0,0,-1,0,0,1
354.0,0.33,0.14,0,29,1,17,0,3,0,1088.48,1049.68,2585.11,108,20,1.8,2,0,1,0,0,0,0,2,0,0,0,-1,0,0,0
372.09,0.35,0.11,0,92,0,6,0,1,2,1075.55,212.63,3343.79,89,19,2.3,3,0,0,0,0,1,0,1,2,0,0,-1,0,0,0
1721.26,3.02,1.47,0,245,1,6,0,1,3,570.18,1742.62,1171.31,27,12,4.5,8,0,1,1,0,0,0,0,0,0,0,-1,0,1,0
309.7,0.41,0.19,0,99,1,6,0,5,0,753.84,1182.55,1642.61,58,16,6.8,11,1,1,0,0,0,0,1,0,0,0,-1,0,2,0
74510.56,48.73,18.32,1,0,0,10,0,2,1,1529.18,513.64,4066.82,196,8,1.8,12,0,1,0,0,0,0,1,4,0,0,-1,0,2,1
473.37,0.49,0.1,1,356,1,11,0,5,0,956.78,1338.07,4647.96,169,16,7.3,4,0,1,1,0,0,0,1,0,0,0,-1,0,2,0
56595.16,2.62,0.87,0,357,1,14,0,3,2,21631.01,368.55,64893.02,100,19,3.8,13,0,1,0,0,0,0,1,1,0,0,-1,0,1,0
78141.68,39.11,17.82,1,0,0,4,0,2,3,1998.0,366.87,4384.17,79,11,4.3,0,1,1,0,0,0,0,1,1,0,0,-1,0,3,1
9194.48,3.96,0.89,1,81,0,14,0,1,0,2321.09,777.89,10324.0,53,2,7.8,11,1,1,0,0,0,0,1,1,0,0,-1,0,0,0
1127.42,0.59,0.14,0,342,1,6,0,4,3,1900.42,197.14,7954.4,156,19,4.2,5,0,0,0,0,0,0,2,2,0,0,-1,0,0,0
672.81,0.49,0.15,0,124,1,23,1,4,0,1377.54,231.12,4433.43,28,4,8.0,7,1,0,0,0,0,0,2,1,0,0,-1,0,0,0
111043.62,4.45,1.11,0,195,1,22,0,0,1,24934.55,169.6,99939.26,274,7,4.0,9,0,1,0,0,0,0,2,0,0,0,-1,0,1,0
239.06,0.26,0.05,0,82,1,3,0,3,3,937.27,837.13,4502.86,177,5,7.9,5,0,1,0,0,0,0,1,1,0,0,-1,0,0,0
54107.21,48.35,16.97,1,0,0,17,0,1,0,1119.09,288.47,3188.86,122,17,5.0,3,1,1,0,0,0,0,2,1,0,0,-1,0,0,1
28726.01,7.61,1.54,1,82,1,13,0,1,0,3774.31,1624.19,18711.3,125,11,6.1,6,0,0,0,0,0,0,0,2,0,0,-1,0,0,0
621.42,1.28,0.3,0,71,1,12,0,0,3,483.81,429.39,2066.57,155,3,5.9,9,1,1,0,0,0,0,0,1,0,0,-1,0,2,0
589.17,0.49,0.16,0,307,0,12,0,0,3,1195.34,975.59,3633.07,150,13,1.4,12,0,0,0,0,0,0,1,2,0,0,-1,0,0,0
29084.07,8.61,4.05,1,35,0,0,0,4,2,3379.15,614.33,7175.82,91,19,2.0,1,0,1,0,0,0,0,1,2,0,0,-1,0,0,0
16557.51,22.08,10.58,1,0,0,12,0,4,0,749.99,277.34,1564.65,57,8,2.8,1,0,1,0,0,0,0,0,2,0,0,-1,0,3,1
1230.16,0.69,0.34,0,163,1,4,1,2,0,1789.59,385.72,3669.68,4,7,7.4,2,0,1,0,0,0,0,0,0,0,0,-1,0,2,0
18948.53,1.31,0.44,0,296,1,4,0,3,2,14444.54,233.03,43333.62,261,10,1.4,6,1,0,1,0,0,0,0,2,0,0,-1,0,0,0
59622.29,26.64,10.27,1,0,0,3,0,6,4,2237.89,254.37,5808.03,78,6,0.7,14,1,0,1,1,0,0,4,4,0,0,-1,0,1,1
584.88,0.3,0.09,1,60,1,3,0,4,3,1922.51,430.08,6687.57,241,12,0.9,8,0,1,0,0,0,0,0,2,0,0,-1,0,2,0
35686.14,36.24,13.18,1,0,0,13,1,2,3,984.78,833.39,2706.66,48,4,5.9,4,0,0,1,0,0,0,1,4,0,0,-1,0,1,1
936.11,1.51,0.56,0,9,1,12,0,3,1,620.56,1447.94,1659.48,134,14,3.2,0,0,1,0,0,0,0,1,1,0,0,-1,0,0,0
547.92,1.24,0.36,0,249,1,15,0,3,3,442.75,2063.99,1507.41,156,15,1.2,6,0,1,0,0,0,0,1,2,0,0,-1,0,2,0
80717.91,5.58,1.11,0,499,1,5,0,0,2,14477.27,682.95,72646.12,144,11,2.2,6,0,1,0,0,0,0,1,2,0,0,-1,0,2,0
117.62,0.09,0.04,0,144,1,11,0,5,0,1302.6,1168.42,3315.4,51,13,5.1,3,0,0,0,0,0,0,0,2,0,0,-1,0,2,0
707.76,0.44,0.2,0,87,0,9,1,4,2,1611.82,387.83,3453.62,18,4,7.0,7,0,0,1,0,0,0,0,1,0,0,-1,0,2,0
21974.82,6.23,2.34,1,66,0,18,1,1,0,3525.35,2059.48,9405.58,194,4,3.8,3,0,0,0,0,0,0,2,2,0,0,-1,0,0,0
11809.92,3.22,0.66,0,25,0,6,0,2,2,3670.86,754.0,18002.78,230,18,3.8,1,0,1,0,0,0,0,0,0,0,0,-1,0,0,0
55773.3,14.33,6.51,0,6,0,8,0,2,2,3892.04,543.5,8570.62,207,8,2.9,6,0,1,0,0,0,0,0,2,1,3,43,1,2,1
614.93,0.72,0.14,1,62,1,8,0,3,0,851.19,141.39,4249.45,19,3,3.8,10,0,1,0,0,0,0,2,2,0,0,-1,0,0,0
1142.7,1.47,0.33,0,105,1,7,0,1,0,775.37,481.82,3423.56,136,9,2.7,2,1,1,0,0,0,0,0,1,0,0,-1,0,2,0
10804.19,8.45,3.18,1,0,0,17,0,3,1,1278.96,3267.95,3393.51,125,8,4.0,6,0,0,0,0,0,0,0,3,0,0,-1,0,2,1
969.16,1.07,0.32,0,97,1,4,0,0,3,905.07,985.35,2994.31,4,3,0.7,9,0,1,0,0,0,0,2,2,0,0,-1,0,0,0
56205.54,32.44,11.39,1,0,0,9,0,4,0,1732.67,307.26,4933.83,92,2,2.4,10,0,0,0,0,0,0,1,1,0,0,-1,0,3,1
27419.06,5.38,1.11,0,329,1,15,0,4,0,5094.47,476.45,24677.15,259,8,4.5,1,0,0,0,0,0,0,2,1,0,0,-1,0,1,0
22519.48,11.84,2.58,1,37,1,3,0,3,2,1902.3,183.94,8735.53,217,13,0.9,2,0,0,0,0,0,0,1,0,0,0,-1,0,1,0
20864.83,6.18,2.13,0,55,0,9,0,2,0,3373.59,258.16,9812.32,216,20,6.5,10,0,1,0,0,0,0,1,2,0,0,-1,0,0,0
657.07,1.49,0.69,1,51,1,1,0,5,0,441.5,629.69,954.15,17,17,6.7,0,0,0,0,0,0,0,2,1,0,0,-1,0,0,0
96936.07,14.69,1.11,0,512,1,14,1,1,1,6596.79,214.22,87242.46,117,18,0.6,9,1,0,0,0,0,0,2,2,0,0,-1,0,2,0
952.07,0.55,0.12,0,236,1,16,0,4,1,1729.07,432.88,7735.93,103,3,2.5,6,0,1,0,0,0,0,2,0,0,0,-1,0,2,0
220.48,0.17,0.05,1,155,1,15,0,4,3,1317.95,480.62,4447.16,167,16,4.4,8,0,1,0,0,0,0,1,1,0,0,-1,0,1,0
139.95,0.44,0.13,0,321,1,23,0,1,1,315.54,176.02,1109.82,128,7,7.4,8,0,1,1,0,0,0,0,1,0,0,-1,0,2,0
43919.19,18.73,9.34,1,0,0,4,0,8,4,2344.56,402.78,4702.11,230,12,4.0,6,1,0,1,0,1,0,2,4,0,0,-1,0,1,1
5907.87,1.74,0.71,1,82,0,19,0,4,0,3395.54,743.75,8325.44,223,7,5.3,2,0,0,0,0,0,0,1,1,0,0,-1,0,0,0
512.34,0.29,0.12,0,33,1,6,0,1,2,1754.93,151.31,4331.43,32,20,3.9,2,0,1,0,0,0,0,0,0,0,0,-1,0,2,0
76427.26,38.86,18.13,0,6,0,20,0,4,1,1966.48,1844.63,4214.6,131,18,4.9,3,0,1,0,0,0,0,1,0,1,3,34,1,1,1
13418.03,2.83,0.8,1,63,1,5,0,5,3,4734.69,563.66,16779.3,26,3,0.7,8,0,0,1,0,0,0,0,1,0,0,-1,0,1,0
530.87,0.48,0.11,1,333,1,6,0,3,2,1117.5,500.89,4851.26,133,10,4.2,1,0,1,0,0,0,0,1,2,0,0,-1,0,2,0
37357.17,47.62,19.34,1,0,0,6,1,6,3,784.48,330.27,1931.91,109,3,3.8,4,1,0,1,1,0,0,3,2,0,0,-1,0,2,1
10191.69,4.61,1.7,1,0,0,14,1,4,4,2212.55,151.24,5987.61,81,6,5.4,11,1,0,1,1,0,0,5,2,0,0,-1,0,2,1
12582.43,3.29,1.04,0,6,0,12,0,5,3,3820.34,277.19,12065.53,70,19,0.9,8,1,0,1,0,0,0,2,2,0,0,-1,0,0,0
38462.65,11.72,4.05,0,1,0,17,0,3,2,3282.21,1064.14,9488.38,219,18,2.9,5,0,1,0,0,0,0,0,0,1,2,32,1,3,1
16825.07,6.8,2.06,0,74,1,15,0,0,3,2473.71,1242.38,8179.24,119,18,5.1,13,0,0,1,0,0,0,1,2,0,0,-1,0,1,0
1753.3,1.05,0.47,0,229,1,18,0,5,3,1665.44,209.38,3739.18,172,15,5.2,1,0,1,0,0,0,0,2,2,0,0,-1,0,1,0
91419.43,29.34,7.95,0,11,0,6,0,0,0,3115.58,731.55,11496.35,168,12,4.9,11,1,1,0,0,0,0,2,2,1,3,31,0,5,1
54734.31,58.09,24.03,1,0,0,6,0,1,1,942.21,194.13,2277.3,25,4,1.4,5,1,0,1,0,0,0,0,4,0,0,-1,0,3,1
47526.74,23.11,12.18,1,0,0,23,0,1,3,2056.3,183.23,3900.98,71,2,1.7,2,1,1,0,0,0,0,0,2,0,0,-1,0,2,1
1049.03,0.72,0.22,0,28,1,0,1,0,0,1450.5,215.47,4754.73,174,17,1.6,1,0,1,0,0,0,0,1,1,0,0,-1,0,0,0
140272.48,6.92,1.11,0,671,1,9,0,2,1,20281.0,232.94,126245.23,59,19,2.4,14,1,1,1,0,0,0,1,2,0,0,-1,0,1,0
400.08,0.26,0.07,0,74,1,20,0,1,0,1565.97,274.83,5343.23,58,7,7.6,11,0,1,0,0,0,0,2,2,0,0,-1,0,1,0
32047.77,17.64,7.42,1,0,0,4,0,5,0,1816.57,1426.23,4319.31,206,8,3.7,7,0,0,1,0,0,0,2,4,0,0,-1,0,0,1
565.97,0.31,0.11,0,313,0,18,0,5,2,1806.5,205.76,5030.43,180,16,4.4,10,1,1,0,0,0,0,0,1,0,0,-1,0,2,0
95481.07,46.34,15.63,1,14,0,17,0,0,3,2060.25,568.19,6108.6,240,11,4.2,0,0,0,0,0,0,0,2,3,1,2,20,1,3,1
557.43,0.3,0.12,0,327,1,23,0,0,3,1864.85,214.65,4591.74,179,17,2.9,4,1,0,0,0,0,0,1,0,0,0,-1,0,2,0
649.04,0.39,0.08,0,48,1,11,0,4,1,1659.03,675.29,8076.75,4,3,7.5,2,0,0,0,0,0,0,1,1,0,0,-1,0,0,0
10827.06,3.05,0.61,0,72,1,16,0,3,3,3548.38,169.3,17694.17,176,18,2.5,8,0,0,1,0,1,0,2,2,0,0,-1,0,1,0
29832.79,11.01,2.74,0,75,1,19,0,0,0,2709.04,1170.26,10901.22,158,18,0.7,5,0,0,0,0,0,0,0,1,0,0,-1,0,1,0
310.76,0.19,0.05,1,266,0,18,0,4,2,1599.84,394.1,6405.67,5,19,1.8,12,0,1,0,0,0,0,0,0,0,0,-1,0,0,0
